               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
71,0.64418,0.68702,1.1742,0.92417,0.91047,0.95678,0.88648,0.89351,0.55275,0.42928,1.0682,0.007228,0.007228,0.007228
66,0.64669,0.70119,1.1791,0.88554,0.94499,0.95868,0.8842,0.891648,0.53529,0.4154,1.0503,0.007426,0.007426,0.007426
58,0.66709,0.73867,1.1806,0.84046,0.94862,0.95946,0.88278,0.890448,0.61539,0.40372,1.1078,0.0077428,0.0077428,0.0077428
90,0.63332,0.66092,1.1623,0.88027,0.91493,0.95306,0.88109,0.888287,0.57472,0.37694,1.0633,0.0064756,0.0064756,0.0064756
74,0.64731,0.70688,1.1684,0.85922,0.92113,0.94571,0.88183,0.888218,0.5273,0.38147,1.0628,0.0071092,0.0071092,0.0071092
31,0.71038,0.85564,1.1984,0.90177,0.90003,0.96266,0.87925,0.887591,0.60402,0.45345,1.0904,0.008812,0.008812,0.008812
75,0.63339,0.66146,1.167,0.84159,0.91227,0.95042,0.87934,0.886448,0.56608,0.56926,1.0832,0.0070696,0.0070696,0.0070696
40,0.69181,0.7968,1.2039,0.89423,0.92731,0.9537,0.87757,0.885183,0.70343,0.43562,1.1514,0.0084556,0.0084556,0.0084556
37,0.69426,0.81393,1.1909,0.91736,0.86002,0.94308,0.87871,0.885147,0.46391,0.42935,1.0465,0.0085744,0.0085744,0.0085744
38,0.68953,0.81546,1.2011,0.89314,0.87742,0.94475,0.87373,0.880832,0.57067,0.45057,1.0855,0.0085348,0.0085348,0.0085348
87,0.62923,0.6491,1.1736,0.90672,0.88664,0.93461,0.87357,0.879674,0.51928,0.42508,1.0436,0.0065944,0.0065944,0.0065944
49,0.67976,0.77501,1.1806,0.84823,0.89027,0.94436,0.87206,0.87929,0.57162,0.48483,1.0867,0.0080992,0.0080992,0.0080992
61,0.64713,0.71451,1.1767,0.77963,0.89731,0.93515,0.87302,0.879233,0.54252,0.65469,1.0558,0.007624,0.007624,0.007624
27,0.71792,0.88396,1.2093,0.8859,0.88866,0.9398,0.87062,0.877538,0.57621,0.47934,1.0753,0.0089704,0.0089704,0.0089704
46,0.66918,0.76127,1.1779,0.87982,0.84717,0.94244,0.86972,0.876992,0.55708,0.52313,1.071,0.008218,0.008218,0.008218
54,0.66728,0.7502,1.1893,0.91139,0.89697,0.94329,0.86929,0.87669,0.55535,0.46419,1.0668,0.0079012,0.0079012,0.0079012
48,0.67485,0.77505,1.1904,0.90746,0.85856,0.93992,0.86774,0.874958,0.62391,0.48012,1.1278,0.0081388,0.0081388,0.0081388
51,0.66587,0.7298,1.1773,0.87792,0.86996,0.93329,0.86742,0.874007,0.47201,0.46641,1.0401,0.00802,0.00802,0.00802
50,0.66937,0.75529,1.1845,0.88987,0.89264,0.93594,0.86637,0.873327,0.58276,0.44529,1.0739,0.0080596,0.0080596,0.0080596
81,0.62189,0.65671,1.1696,0.79352,0.93832,0.92984,0.86661,0.872933,0.53775,0.50463,1.0584,0.006832,0.006832,0.006832
39,0.69672,0.81015,1.2015,0.88818,0.85734,0.93826,0.86456,0.87193,0.61849,0.53685,1.1152,0.0084952,0.0084952,0.0084952
62,0.6566,0.71165,1.1784,0.85627,0.86268,0.92944,0.86463,0.871111,0.64126,0.61606,1.1153,0.0075844,0.0075844,0.0075844
59,0.65352,0.7178,1.1695,0.89473,0.87296,0.93097,0.86178,0.868699,0.5528,0.49971,1.0712,0.0077032,0.0077032,0.0077032
45,0.68435,0.79131,1.1946,0.91182,0.85013,0.91235,0.85091,0.857054,0.52654,0.50539,1.0512,0.0082576,0.0082576,0.0082576
52,0.67089,0.76173,1.181,0.78352,0.87094,0.91206,0.84915,0.855441,0.53148,0.72321,1.0935,0.0079804,0.0079804,0.0079804
43,0.69397,0.81254,1.1973,0.85728,0.84716,0.90509,0.84963,0.855176,0.60812,0.62783,1.1067,0.0083368,0.0083368,0.0083368
36,0.69692,0.81292,1.1961,0.84427,0.91837,0.9247,0.84704,0.854806,0.52727,0.49423,1.0601,0.008614,0.008614,0.008614
32,0.72256,0.88096,1.2108,0.85961,0.8234,0.91221,0.84396,0.850785,0.59426,0.59838,1.0861,0.0087724,0.0087724,0.0087724
28,0.71028,0.87368,1.1996,0.83593,0.88862,0.91236,0.84246,0.84945,0.56634,0.54142,1.0756,0.0089308,0.0089308,0.0089308
29,0.73463,0.88006,1.2103,0.84543,0.8619,0.90962,0.84116,0.848006,0.72106,0.58216,1.1437,0.0088912,0.0088912,0.0088912
21,0.75883,0.98076,1.2253,0.83659,0.88255,0.90851,0.83856,0.845555,0.56655,0.4852,1.0877,0.009208,0.009208,0.009208
18,0.76631,1.0016,1.2403,0.85933,0.86034,0.91269,0.83653,0.844146,0.5781,0.5865,1.0862,0.0093268,0.0093268,0.0093268
17,0.79074,1.0412,1.2494,0.8843,0.80495,0.91473,0.83423,0.84228,0.66196,0.6506,1.1363,0.0093664,0.0093664,0.0093664
34,0.70407,0.83055,1.193,0.88595,0.88893,0.90309,0.83244,0.839505,0.55629,0.50947,1.0665,0.0086932,0.0086932,0.0086932
22,0.74964,0.95122,1.224,0.78201,0.89163,0.89918,0.83196,0.838682,0.70083,0.58761,1.1833,0.0091684,0.0091684,0.0091684
41,0.69516,0.80478,1.1955,0.83782,0.78183,0.89509,0.82589,0.83281,0.56793,0.7515,1.095,0.008416,0.008416,0.008416
63,0.65192,0.71418,1.1676,0.84534,0.83281,0.88748,0.82365,0.830033,0.68421,0.83169,1.1461,0.0075448,0.0075448,0.0075448
33,0.697,0.83525,1.1966,0.83597,0.86427,0.88575,0.82192,0.828303,0.52867,0.60281,1.0622,0.0087328,0.0087328,0.0087328
24,0.74284,0.92408,1.2123,0.82742,0.83236,0.90815,0.81915,0.82805,0.69009,0.61932,1.1977,0.0090892,0.0090892,0.0090892
26,0.73178,0.90003,1.2078,0.80683,0.83094,0.8812,0.81563,0.822187,0.57757,0.65398,1.0875,0.00901,0.00901,0.00901
23,0.73689,0.93146,1.216,0.92074,0.77723,0.88581,0.81211,0.81948,0.63712,0.75693,1.1195,0.0091288,0.0091288,0.0091288
53,0.67849,0.7587,1.1858,0.79495,0.86521,0.88095,0.81198,0.818877,0.61667,0.82052,1.1142,0.0079408,0.0079408,0.0079408
42,0.68467,0.80478,1.1935,0.81303,0.86295,0.88355,0.81146,0.818669,0.62422,0.51531,1.0961,0.0083764,0.0083764,0.0083764
14,0.8109,1.102,1.2555,0.81135,0.86237,0.87268,0.805,0.811768,0.6211,0.63138,1.1381,0.0094852,0.0094852,0.0094852
16,0.79906,1.0555,1.2399,0.76812,0.8974,0.87279,0.80209,0.80916,0.71881,0.61514,1.1663,0.009406,0.009406,0.009406
19,0.78023,1.0198,1.2298,0.81332,0.83927,0.87535,0.7946,0.802675,0.63468,0.52789,1.1293,0.0092872,0.0092872,0.0092872
47,0.67319,0.77859,1.183,0.75071,0.78858,0.85634,0.78899,0.795725,0.58144,0.6819,1.0755,0.0081784,0.0081784,0.0081784
20,0.76667,1.0011,1.2312,0.7498,0.87375,0.85875,0.78273,0.790332,0.63817,0.73549,1.1148,0.0092476,0.0092476,0.0092476
25,0.73445,0.91358,1.2177,0.81271,0.71129,0.83588,0.76998,0.77657,0.68871,0.97842,1.2201,0.0090496,0.0090496,0.0090496
7,0.94261,1.3681,1.3329,0.69803,0.84583,0.83164,0.75449,0.762205,0.70174,0.77841,1.1828,0.0097624,0.0097624,0.0097624
9,0.87294,1.2751,1.2936,0.73122,0.83487,0.8195,0.74573,0.753107,0.58702,0.6952,1.1319,0.0096832,0.0096832,0.0096832
8,0.89393,1.3147,1.305,0.66526,0.89833,0.80958,0.73847,0.745581,0.69561,0.82894,1.1573,0.0097228,0.0097228,0.0097228
10,0.8651,1.221,1.2785,0.70092,0.75492,0.79624,0.73463,0.740791,0.69119,0.9471,1.1668,0.0096436,0.0096436,0.0096436
15,0.79952,1.0786,1.2449,0.60601,0.78586,0.79298,0.72397,0.730871,0.68175,0.99181,1.1715,0.0094456,0.0094456,0.0094456
12,0.82737,1.1411,1.251,0.6608,0.81229,0.80415,0.72038,0.728757,0.68155,1.186,1.2001,0.0095644,0.0095644,0.0095644
13,0.81636,1.1208,1.2598,0.71798,0.83658,0.79207,0.71524,0.722923,0.68556,0.75184,1.18,0.0095248,0.0095248,0.0095248
44,0.68823,0.7653,1.191,0.75366,0.76458,0.77285,0.70783,0.714332,0.67749,1.4758,1.1792,0.0082972,0.0082972,0.0082972
5,1.0112,1.5422,1.387,0.714,0.90529,0.79514,0.70467,0.713717,0.72291,0.84425,1.1973,0.0098416,0.0098416,0.0098416
11,0.83701,1.1946,1.2804,0.62033,0.81118,0.73308,0.67569,0.681429,0.77515,1.499,1.2381,0.009604,0.009604,0.009604
4,1.0858,1.6879,1.4474,0.68699,0.73228,0.72715,0.64325,0.65164,0.90174,1.2082,1.3112,0.0098812,0.0098812,0.0098812
6,0.96898,1.4599,1.3546,0.69763,0.73344,0.71138,0.62077,0.629831,1.0846,1.9952,1.4201,0.009802,0.009802,0.009802
3,1.2334,1.9034,1.5973,0.48745,0.81304,0.69203,0.61649,0.624044,0.76644,1.7574,1.3064,0.0098812,0.0098812,0.0098812
2,1.4484,2.21,1.9133,0.43067,0.67893,0.61277,0.51015,0.520412,1.3412,2.6312,1.8913,0.010804,0.0098235,0.0098235
1,2.2581,2.841,2.8545,0.83946,0.14146,0.42712,0.31662,0.32767,1.7295,3.2765,2.4284,0.040856,0.0065426,0.0065426
0,4.5552,4.9043,4.7187,0.0052273,0.98557,0.20685,0.12596,0.134049,3.0794,3.9321,4.0565,0.070882,0.0032353,0.0032353
